user_id,nama,ratings
11,Wisata Air Wanatirta Kencana,0.06370008344156639
11,Grojogan Watu Purbo Bangunrejo,0.06277719397304349
11,Depok Beach,0.061254310056275046
12,Taman Lampion (Taman Pelangi),0.1625637978678945
12,Pesona Pengklik Pantai Samas,0.11123430190862928
12,Desa Wisata Pentingsari,0.10929005546055366
12,Pantai Parangkusumo,0.10119773283258282
12,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.09762446065926195
12,Pantai Sepanjang,0.08613837281572514
12,Pantai Ngobaran,0.0832077954065371
12,Museum HM Soeharto,0.08268030707370393
12,Situs Warungboto,0.08182973626521578
12,Candi Kalasan,0.08074904138323723
13,Blue Lagoon Jogja,0.14510521963519923
13,Pesona Pengklik Pantai Samas,0.1444650362704624
13,Malioboro,0.14372224326098834
13,Watu Goyang,0.11729564284556047
13,CitraGrand Mutiara Waterpark Yogyakarta,0.1108735196632721
13,Pantai Slili,0.11001328263002604
13,Wisata Air Wanatirta Kencana,0.09039167261427168
13,Bukit Wisata Pulepayung,0.07533752915627645
13,Pantai Ngobaran,0.07059301205652836
13,Candi Sewu,0.0700466471997136
14,Central Museum of the Air Force Dirgantara Mandala,0.2353362591119288
14,Restoe Boemi Kreo,0.21111940098192844
14,Galaxy Waterpark,0.15292625173498134
14,Selopamioro Adventure Park,0.14128222058689435
14,Museum HM Soeharto,0.13928428676333282
14,Pantai Parangkusumo,0.12326849392991819
14,Grojogan Watu Purbo Bangunrejo,0.11890986861769394
14,Pantai Kesirat,0.10921879383550803
14,Pantai Siung,0.1049916190713298
14,The World Landmarks - Merapi Park Yogyakarta,0.09754684290675009
15,Hutan Pinus Mangunan Dlingo,0.20709501256643129
15,Jogja Bay,0.15707526589471993
15,Malioboro,0.1497651807855448
15,Pantai Indrayanti,0.14083956752577564
15,Pantai Ngedan,0.13580658296575843
15,The World Landmarks - Merapi Park Yogyakarta,0.13226631617834145
15,Wana Tirta Mangrove Forests,0.1258011698421117
15,Pantai Glagah,0.11115216928414277
15,Agro Tourism Bhumi Merapi,0.11089157249756385
15,XT Square,0.11031778419240655
16,Embung Nglanggeran,0.17039581710853374
16,Situs Warungboto,0.15170345967844345
16,Bukit Teletubbies,0.12307441541986783
16,Pantai Ngrumput,0.11788124907543263
16,Sindu Kusuma Edupark (SKE),0.11438941413299057
16,Grand Puri Waterpark,0.1109031698253319
16,Pantai Timang,0.09265582298780903
16,XT Square,0.09150720080182624
16,Goa Jomblang,0.0859602335797708
16,Bukit Wisata Pulepayung,0.08412355392990248
17,Embung Nglanggeran,0.2984092810816249
17,Taman Bunga Amarilis,0.14977596055082393
17,Pantai Sepanjang,0.1356743405980241
17,Kaliadem,0.11000248244889761
17,XT Square,0.10817792131668022
17,Situs Warungboto,0.10317022200539896
17,Pantai Glagah,0.10032447494486216
17,Embung Tambakboyo,0.09448252584538513
17,Museum Sandi,0.09293825449163606
17,Jogja National Museum,0.08496433156370115
18,Pantai Sepanjang,0.1847615499009111
18,Omah Petroek,0.14613532479041758
18,Pantai Glagah,0.12743925081613375
18,XT Square,0.09779253504102035
18,Taman Lampion (Taman Pelangi),0.09498365410868148
18,Museum Monumen Pangeran Diponegoro,0.08873482486191264
18,Pantai Parangkusumo,0.08367233366318334
18,Taman Pelangi Jogja,0.07582032610128953
18,Pantai Ngobaran,0.07216137851616584
18,Pemecah Ombak Pantai Glagah,0.0711526657109071
19,Candi Ijo,0.09839866274260978
19,Galaxy Waterpark,0.09569739033315919
19,The Palace of Yogyakarta (Keraton Yogyakarta),0.09174792588643714
19,Malioboro,0.08524812242240708
19,Taman Tempuran Cikal,0.08367418296798744
19,Candi ASU Klaten,0.07301942009344241
19,Pantai Nglolang,0.07243874494095032
19,Pantai Wediombo,0.06808148608415794
19,Desa Wisata Pulesari,0.0573966186331896
19,Sumur Gumuling,0.05311125302869566
20,Pesona Pengklik Pantai Samas,0.16160009559735294
20,Kebun Teh Nglinggo,0.15935626960529595
20,Watu Goyang,0.12942273129422097
20,Embung Tambakboyo,0.12554205557642997
20,Mangrove Jembatan Api-Api (MJAA),0.12020783794961974
20,Wisata Kalibiru,0.11519529691896559
20,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.11371278824088724
20,Candi Kalasan,0.10154849278594097
20,Puncak Kebun Buah Mangunan,0.10111828297829782
20,Pantai Goa Cemara,0.10024013501517721
21,Desa Wisata Pulesari,0.21896871805275153
21,Kaliadem,0.16322854348013582
21,Taman Lampion (Taman Pelangi),0.1557032229447752
21,Pantai Goa Cemara,0.1292053506481442
21,Kebun Teh Nglinggo,0.12364275694313644
21,Tegaldowo Puspa Gading Park,0.12025209551225859
21,Grand Puri Waterpark,0.10955686428656627
21,Depok Beach,0.09510430201450723
21,Wisata Telaga Potorono,0.09312966396126852
21,Candi ASU Klaten,0.08952230930944291
22,Candi Borobudur,0.11865907086249057
22,Blue Lagoon Jogja,0.11567490242932331
22,Malioboro,0.10698093295105633
22,Candi Sojiwan,0.10222987573682824
22,Bukit Klangon,0.10177911653024664
22,Wisata Air Wanatirta Kencana,0.09694569619970943
22,Jogja Bay,0.08775810347921423
22,Situs Warungboto,0.07994461166045286
22,Candi Ijo,0.07845981833980717
22,Wana Tirta Mangrove Forests,0.07838243889897396
23,Candi Sambisari,0.2978848123564717
23,Pantai Sepanjang,0.21150382576907562
23,Omah Petroek,0.20136939623500186
23,Taman Lampion (Taman Pelangi),0.12933152282885038
23,Kawasan Pantai Baron,0.12876482776626613
23,Museum Sandi,0.1196429711302024
23,Pantai Parangkusumo,0.11621654247316235
23,Pasar Kembang,0.09419381204192379
23,Pantai Glagah,0.08900774268192621
23,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.08711625485360715
24,Pantai Ngedan,0.1714701214963749
24,Omah Petroek,0.1382818226920436
24,Puncak Suroloyo,0.12775398720176714
24,Taman Pelangi Jogja,0.11329600890218385
24,The Palace of Yogyakarta (Keraton Yogyakarta),0.11308167391451021
24,Monumen Yogya Kembali,0.11105678011867191
24,The World Landmarks - Merapi Park Yogyakarta,0.10679124542528623
24,Pantai Indrayanti,0.09675095059141761
24,Jogja Bay,0.09189214515788525
24,Sumur Gumuling,0.08461014910924618
25,Omah Petroek,0.17033307087299163
25,Jogja Bay,0.15637082120447426
25,Galaxy Waterpark,0.1458257553023459
25,Ngobaran Beach,0.14119147396610524
25,Pantai Siung,0.13986786042901628
25,Pantai Goa Cemara,0.1326021356356126
25,Taman Pelangi Jogja,0.13027468010129833
25,The Palace of Yogyakarta (Keraton Yogyakarta),0.12683939878219394
25,Pantai Ngrenehan,0.12144657913476047
25,Pantai Parangkusumo,0.1201564515500313
26,Pesona Pengklik Pantai Samas,0.2831638974781548
26,Taman Pelangi Jogja,0.18646793791761387
26,Museum Perjuangan,0.15966090768596516
26,Watu Goyang,0.15341488548384224
26,Bukit Teletubbies,0.11941565173784968
26,Grand Puri Waterpark,0.11324846540128111
26,Bukit Wisata Pulepayung,0.11100641134923656
26,CitraGrand Mutiara Waterpark Yogyakarta,0.11022662799938453
26,Waduk Sermo,0.09512302376382496
26,Pantai Sepanjang,0.08267547431112371
27,Embung Tambakboyo,0.2926209177108948
27,Pantai Glagah,0.14471264261658895
27,Omah Petroek,0.14216297118025137
27,Museum Sandi,0.14013965517771487
27,CitraGrand Mutiara Waterpark Yogyakarta,0.12496292203006017
27,Pantai Parangtritis,0.12247115665284886
27,XT Square,0.12207484470327143
27,Museum Monumen Pangeran Diponegoro,0.10877206860395583
27,Kids Fun Galleria Mall,0.10654083141656077
27,Pantai Nglambor,0.10291750168118895
28,Pintoe Langit Dahromo,0.14125407479085175
28,Wisata Air Wanatirta Kencana,0.12526636086423895
28,Kebun Buah Mangunan,0.11578875553194017
28,Candi Ijo,0.08576908310048591
28,Pantai Ngobaran,0.0800274063847225
28,Goa Kiskendo,0.07606445570968949
28,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.07007420796101747
28,Situs Warungboto,0.06642653059260037
28,Candi Kalasan,0.058572038291864484
28,Pantai Slili,0.05835011020163066
29,Pantai Ngobaran,0.17722059693756242
29,Hutan Pinus Mangunan Dlingo,0.13700636198578425
29,Kebun Buah Mangunan,0.11811802937034353
29,Goa Kiskendo,0.11277635421352936
29,Pantai Glagah,0.09920295889431376
29,Kids Fun Galleria Mall,0.09798759675956056
29,Candi Ijo,0.09365923372387451
29,Taman Lampion (Taman Pelangi),0.09256772752363618
29,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.0900302159826285
29,Wisata Telaga Potorono,0.08235278701958487
30,Ramadanu flower garden,0.517645672141911
30,Kebun Buah Mangunan,0.16929640034957563
30,Pantai Glagah,0.0991811706432409
30,Pasar Kembang,0.09116651197706077
30,Bukit Paralayang Watugupit,0.08763048166512141
30,CitraGrand Mutiara Waterpark Yogyakarta,0.0871701031225609
30,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.08242554421908957
30,Candi Kalasan,0.07837281593918176
30,Agro Tourism Bhumi Merapi,0.0775318834523557
30,Goa Kiskendo,0.0714315617735355
31,Candi Sambisari,0.20373444932233614
31,Pantai Sepanjang,0.15784757577974473
31,Depok Beach,0.1547646017967854
31,Kaliadem,0.14860205644640082
31,Pantai Siung,0.11970467535221932
31,Jogja National Museum,0.08244862566619296
31,Wisata Air Wanatirta Kencana,0.08208114729586168
31,Museum Sandi,0.0739610316811032
31,XT Square,0.06327172181223908
31,Bukit Paralayang Watugupit,0.055637360785274696
32,Sumur Gumuling,0.1349512953770455
32,Candi ASU Klaten,0.1029019473138822
32,Pantai Kesirat,0.09901578135828645
32,Goa Seplawan,0.09195017973613123
32,Wana Tirta Mangrove Forests,0.08756779762564824
32,Pantai Ngobaran,0.07513921026489039
32,The World Landmarks - Merapi Park Yogyakarta,0.07240904213823675
32,Candi Sari,0.06499027794276765
32,Malioboro,0.06406632135870864
32,Blue Lagoon Jogja,0.06345623771959161
33,Pantai Pok Tunggal,0.22915335409732043
33,Candi Borobudur,0.19901453088326967
33,Pintoe Langit Dahromo,0.13074846930398384
33,Sumur Gumuling,0.10230190584307856
33,The World Landmarks - Merapi Park Yogyakarta,0.10020910098023322
33,Kawasan Pantai Baron,0.09130525685562411
33,Wana Tirta Mangrove Forests,0.0853580723594057
33,Pantai Glagah,0.08115453884610027
33,Taman Sungai Mudal,0.07927487859420998
33,Pantai Ngetun,0.0771584232544903
34,The World Landmarks - Merapi Park Yogyakarta,0.1675221443909567
34,Candi Sojiwan,0.10227948067309882
34,Museum Factory Dan Kedai Chocolate Monggo,0.08844235209472634
34,Kaliadem,0.0869223824651413
34,Galaxy Waterpark,0.07280600543292892
34,Pantai Nglolang,0.07041752327933234
34,Wisata Alam Watu Amben,0.06677256337006947
34,Pantai Indrayanti,0.06581510725254308
34,Pantai Wediombo,0.061351944838489735
34,Wisata Air Wanatirta Kencana,0.059312749213059957
35,Selopamioro Adventure Park,0.4093381579677737
35,The World Landmarks - Merapi Park Yogyakarta,0.09628150613211633
35,Kawasan Pantai Baron,0.09038307670195306
35,Pantai Glagah,0.08999995985803884
35,Wana Tirta Mangrove Forests,0.08216254062011469
35,Blue Lagoon Jogja,0.08173262822437785
35,Taman Lampion (Taman Pelangi),0.07319631833639814
35,Pintoe Langit Dahromo,0.06612943770467175
35,Omah Petroek,0.06177344606934734
35,Pantai Kesirat,0.06174948700019303
36,Kaliadem,0.12830680167883607
36,Grand Puri Waterpark,0.10809879422268623
36,Candi ASU Klaten,0.0964135613750955
36,Candi Ijo,0.08641142414656405
36,Depok Beach,0.08386386887357497
36,Wisata Air Wanatirta Kencana,0.08159568095455023
36,Taman Tempuran Cikal,0.0722286376484047
36,Kids Fun Park (Pusat),0.06553104661870973
36,Bukit Paralayang Watugupit,0.061445165752645144
36,Sumur Gumuling,0.05939347358236851
37,Kaliadem,0.1509936393485109
37,Pantai Sepanjang,0.14806759581276838
37,Sindu Kusuma Edupark (SKE),0.12683194977539228
37,Depok Beach,0.11284003833360876
37,XT Square,0.10749735636128402
37,Pantai Glagah,0.09365397848465484
37,Wisata Air Wanatirta Kencana,0.08459404678904502
37,Jogja National Museum,0.08282369226163551
37,Museum Sandi,0.07554335515929973
37,Bukit Paralayang Watugupit,0.06908251018651076
38,Pantai Slili,0.38389042061265727
38,Candi Prambanan,0.20217925839143217
38,Central Museum of the Air Force Dirgantara Mandala,0.15267279961404928
38,Candi Sojiwan,0.12911364665956399
38,Kawasan Pantai Baron,0.1130009371519947
38,Bukit Klangon,0.10590876330951735
38,Restoe Boemi Kreo,0.1031611372568487
38,Tebing Gunung Gajah,0.09619612353943303
38,Ngobaran Beach,0.07671026021753678
38,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.07538176482827677
39,Museum Batik Keraton Yogyakarta,0.2581195546056682
39,The World Landmarks - Merapi Park Yogyakarta,0.20590457469097614
39,Kaliadem,0.07929637075924813
39,Pantai Indrayanti,0.07167968575415472
39,Pantai Nglolang,0.06853102861099104
39,Wisata Air Wanatirta Kencana,0.06518271078068896
39,Candi Ijo,0.0632081285185621
39,Galaxy Waterpark,0.06070481767808608
39,Grojogan Watu Purbo Bangunrejo,0.05642303467239493
39,Pantai Wediombo,0.05393759164781685
40,Jogja Bay,0.28422744635774955
40,Sindu Kusuma Edupark (SKE),0.19697210702817838
40,Pantai Indrayanti,0.1284353703335083
40,Wana Tirta Mangrove Forests,0.11131092003330352
40,Pantai Ngobaran,0.10337340983438548
40,XT Square,0.09716699327198616
40,Candi Ijo,0.09374033577272356
40,Central Museum of the Air Force Dirgantara Mandala,0.09352689738797175
40,Puncak Kebun Buah Mangunan,0.09317929074815548
40,Pantai Cemara Sewu Bantul Yogyakarta,0.09219887554170819
41,Pantai Pok Tunggal,0.4252690504393177
41,Selopamioro Adventure Park,0.3346496279364313
41,Pantai Sepanjang,0.20043613482532768
41,Goa Kiskendo,0.18767162717920055
41,The World Landmarks - Merapi Park Yogyakarta,0.16694752597932655
41,Embung Tambakboyo,0.13875357105193192
41,Pantai Parangkusumo,0.1314094923458291
41,Kawasan Pantai Baron,0.1254803902673857
41,Kids Fun Galleria Mall,0.12127578920175193
41,XT Square,0.10285240767875814
42,Ramadanu flower garden,0.5082234241179154
42,Desa Wisata Pulesari,0.3585166280021498
42,Kebun Buah Mangunan,0.11611914064805112
42,Candi ASU Klaten,0.087444861052002
42,Omah Petroek,0.08632512678060736
42,Candi Ijo,0.07484052435503673
42,Goa Jomblang,0.07284530044503855
42,Taman Tempuran Cikal,0.06754852495199802
42,Bukit Paralayang Watugupit,0.06692110880097339
42,Gembira Loka Zoo,0.06675177523278356
43,Omah Petroek,0.3406675116452782
43,Camera House Borobudur,0.23255634364911337
43,Embung Tambakboyo,0.15865258360227452
43,Pasar Kembang,0.15268061389299425
43,Kids Fun Park (Pusat),0.15231853083129762
43,Goa Kiskendo,0.15037872761688204
43,Wisata Telaga Potorono,0.13804307873989846
43,Tegaldowo Puspa Gading Park,0.1328064271941284
43,Blue Lagoon Jogja,0.1276625237097042
43,Pantai Nglambor,0.10474184380780951
44,Desa Wisata Pentingsari,0.15805003958344277
44,Omah Petroek,0.089984498728688
44,Kebun Buah Mangunan,0.08860067796988247
44,Candi Sari,0.08702130159801527
44,The Palace of Yogyakarta (Keraton Yogyakarta),0.0828860594045598
44,Wana Tirta Mangrove Forests,0.07595601770888633
44,Candi ASU Klaten,0.07523982435888915
44,Goa Kiskendo,0.07490933962200856
44,Galaxy Waterpark,0.07366937448409287
44,Pantai Kesirat,0.073322822911959
45,Central Museum of the Air Force Dirgantara Mandala,0.2882074788263112
45,Malioboro,0.12480416444030307
45,Kawasan Pantai Baron,0.11880893642583898
45,Pantai Glagah,0.10627863933674662
45,XT Square,0.10371871470850648
45,Pantai Ngobaran,0.08993983241227728
45,Wana Tirta Mangrove Forests,0.07792569399835172
45,Omah Petroek,0.07760758939198006
45,Bukit Wisata Pulepayung,0.07664562215075368
45,Bukit Klangon,0.06885747106118334
46,Desa Wisata Pulesari,0.5439520759118798
46,Agro Tourism Bhumi Merapi,0.18524951983028365
46,Situs Warungboto,0.18316357879208134
46,Malioboro,0.12732537910521516
46,CitraGrand Mutiara Waterpark Yogyakarta,0.12435322185999301
46,Watu Goyang,0.1085408026505451
46,Gembira Loka Zoo,0.07961054031015662
46,Pantai Wediombo,0.07806359838722275
46,Wisata Telaga Potorono,0.07722300270657699
46,Wisata Alam Watu Amben,0.07654318920421188
47,Pantai Slili,0.14204074143332293
47,Candi Plaosan,0.13824830355369028
47,Malioboro,0.132382004390562
47,The Palace of Yogyakarta (Keraton Yogyakarta),0.11022711844114191
47,Candi Sojiwan,0.10296399737686357
47,Sindu Kusuma Edupark (SKE),0.09604054288692444
47,Situs Warungboto,0.09146765381192577
47,Wisata Air Wanatirta Kencana,0.08276613124751589
47,Bukit Wisata Pulepayung,0.08260142492178547
47,Bukit Klangon,0.08042923242275951
48,Camera House Borobudur,0.20197527395069437
48,Galaxy Waterpark,0.1441876306914493
48,The World Landmarks - Merapi Park Yogyakarta,0.14306680169098282
48,Candi Sojiwan,0.12073596479679159
48,Bukit Klangon,0.10376045281314293
48,Grojogan Watu Purbo Bangunrejo,0.10063410093319396
48,Blue Lagoon Jogja,0.09677835108148813
48,Pantai Siung,0.09376328666488659
48,Gembira Loka Zoo,0.09364547250741363
48,Kaliadem,0.08527989334654842
49,Candi Borobudur,0.2183178538009965
49,Pintoe Langit Dahromo,0.2145384777496613
49,Pantai Slili,0.19780887668669034
49,Malioboro,0.17519788363613753
49,Wisata Air Wanatirta Kencana,0.16562616498781166
49,Sindu Kusuma Edupark (SKE),0.1610189950099985
49,Candi Ijo,0.15663489056157595
49,Blue Lagoon Jogja,0.15216236126183025
49,Puncak Kebun Buah Mangunan,0.13714431260044121
49,Kaliadem,0.1210593327675408
50,Pesona Pengklik Pantai Samas,0.08677200231564418
50,Taman Lampion (Taman Pelangi),0.08347378259559761
50,Grand Puri Waterpark,0.08320444172190804
50,Kaliadem,0.08121387024434235
50,Jogja National Museum,0.07052969142327263
50,Wisata Air Wanatirta Kencana,0.06936398366205421
50,XT Square,0.0676854222745233
50,Pantai Goa Cemara,0.06651573232706365
50,Goa Kiskendo,0.06593492772467076
50,Candi Kalasan,0.0646876825977125
51,Situs Warungboto,0.27757810017760653
51,Kebun Buah Mangunan,0.2197817474596852
51,Watu Goyang,0.2043807108511626
51,CitraGrand Mutiara Waterpark Yogyakarta,0.19144307932374596
51,Embung Tambakboyo,0.17749730167192232
51,Bukit Teletubbies,0.15321951038708972
51,Sindu Kusuma Edupark (SKE),0.14423902984769935
51,Desa Wisata Pulesari,0.12195405820935111
51,Grand Puri Waterpark,0.09556714431925904
51,Kids Fun Park (Pusat),0.09285479101765752
52,Omah Petroek,0.15557048531991716
52,Tugu,0.13703705808720468
52,Pantai Cemara Sewu Bantul Yogyakarta,0.12092230792501323
52,Pantai Goa Cemara,0.1187420518432207
52,Tebing Gunung Gajah,0.10108289209813277
52,Pantai Kesirat,0.1007994443152795
52,Galaxy Waterpark,0.0989560356399508
52,The Palace of Yogyakarta (Keraton Yogyakarta),0.09717139694405387
52,Grojogan Watu Purbo Bangunrejo,0.09368000181314093
52,Pantai Parangkusumo,0.0934765433063015
53,Pantai Ngobaran,0.13303061664900676
53,Pantai Drini,0.12531963987966774
53,Pantai Kesirat,0.09706097722621979
53,Pantai Glagah,0.09537533793968021
53,Kids Fun Galleria Mall,0.0760347502778349
53,Pasar Kembang,0.07594043701575157
53,Blue Lagoon Jogja,0.06884524205199317
53,XT Square,0.06650545502496642
53,Pantai Ngedan,0.06535907453478856
53,Wisata Air Wanatirta Kencana,0.06368283045184044
54,Candi Banyunibo,0.2195775540316037
54,Kebun Buah Mangunan,0.14639106756377257
54,Malioboro,0.12372924064786388
54,Situs Warungboto,0.12011923291470902
54,Sindu Kusuma Edupark (SKE),0.09613844455045654
54,Pantai Wediombo,0.08334320007713282
54,Blue Lagoon Jogja,0.07951667721195786
54,Candi Sojiwan,0.07859189959860642
54,Wisata Alam Watu Amben,0.0776182719168045
54,Gembira Loka Zoo,0.07751415004147517
55,XT Square,0.12154602399156891
55,Monumen Yogya Kembali,0.1089080497056191
55,Omah Petroek,0.09968445228014096
55,Pantai Sepanjang,0.09468906186905533
55,Pantai Glagah,0.08501841633510983
55,Puncak Suroloyo,0.08336992873096642
55,Wana Tirta Mangrove Forests,0.07536470509858623
55,Pemecah Ombak Pantai Glagah,0.07119710911443641
55,Pantai Indrayanti,0.0701610130023228
55,Pantai Ngobaran,0.06872186147867311
56,Omah Petroek,0.20907766553992085
56,Taman Pelangi Jogja,0.142905796287626
56,Pantai Sepanjang,0.12035424053131676
56,Pantai Kesirat,0.10672017572493062
56,Pantai Parangkusumo,0.09520276299779226
56,Pantai Cemara Sewu Bantul Yogyakarta,0.09049889609297986
56,Candi Sambisari,0.08959313327168392
56,Pantai Indrayanti,0.08812599553089498
56,Pantai Siung,0.08505055026607311
56,Grojogan Watu Purbo Bangunrejo,0.08011210787412305
57,Pantai Sepanjang,0.19951762320045147
57,Pesona Pengklik Pantai Samas,0.15880685273655717
57,Taman Pelangi Jogja,0.15394526191378125
57,Taman Bunga Amarilis,0.10720868579581715
57,Jogja National Museum,0.09795080710828533
57,Kaliadem,0.09406938188334936
57,Taman Lampion (Taman Pelangi),0.078515454122762
57,Grand Puri Waterpark,0.07476023941982397
57,Pantai Parangkusumo,0.07408030778246073
57,Pemecah Ombak Pantai Glagah,0.07350854186647607
58,The Palace of Yogyakarta (Keraton Yogyakarta),0.18572408538319846
58,Puncak Suroloyo,0.16879284446463158
58,Pantai Sepanjang,0.09826856137967527
58,Bukit Wisata Pulepayung,0.08746744484270726
58,Jogja National Museum,0.07403851999387673
58,Geoforest Watu Payung Turunan,0.06542434908477195
58,Wisata Air Wanatirta Kencana,0.06431492855205988
58,Candi Sojiwan,0.06411506623058856
58,Pemecah Ombak Pantai Glagah,0.06325565020004599
58,Pantai Nglolang,0.0596627483970181
59,XT Square,0.09006674078186244
59,Kebun Buah Mangunan,0.07581457198141787
59,Jogja National Museum,0.07435131492621344
59,Situs Warungboto,0.07112489401485146
59,Candi Kalasan,0.06904703330081272
59,Kaliadem,0.06745267790661
59,Desa Wisata Pentingsari,0.06734950687793068
59,Kawasan Ekowisata Gunung Api Purba Nglanggeran,0.0635552250817489
59,Bukit Paralayang Watugupit,0.0634496623611178
59,Wisata Air Wanatirta Kencana,0.061972483336168234
60,Watu Goyang,0.15221906974023464
60,Wisata Alam Watu Amben,0.13330415650885574
60,Blue Lagoon Jogja,0.11056380903571626
60,Candi ASU Klaten,0.10792234076657718
60,Bukit Klangon,0.0969201579961616
60,Pantai Ngrenehan,0.09611216860071645
60,Kids Fun Park (Pusat),0.08807126396738461
